X Y
-1.2537569406889952 0.5367767461366758
-1.2403213693802198 0.1640523567460077
0.11368656690733997 1.4550137794921238
-0.7856217093003142 1.467756083935912
-1.3460269715993012 0.2068929066524965
-1.4054526981908784 0.4580419125878399
-1.2527289852477166 0.36148055907401455
-0.956676779752279 1.3079355838642988
-0.834310878644621 1.4732440843122567
0.4851886748561021 1.266141205612373
-1.248980091469799 0.9196395589980648
-0.008767172416893732 1.5393250479747498
-0.6424370966876611 1.4635327700617078
-0.009423226439102872 1.506648327056355
-0.7107565536225879 1.5474872762031664
-1.1864350154939187 0.3292275214404503
0.29536362478101147 1.4680887647384822
0.23681632723081486 1.5631958661884182
-1.3045352748929162 0.9116612942550519
-1.309547519240728 0.15716714366722395
-1.3003627905510495 0.6118257466916501
0.13343662685759194 1.451408945368477
0.46875282306301297 1.172268774662026
-0.6858246867226375 1.3511353120411276
-1.1467677078711431 0.14073758589786367
-0.5532796640889491 1.6191536567569105
0.031794315010744645 1.3809511324898982
-0.21704987403013662 1.482037910828441
-1.4264696486451809 0.611921887827822
-0.911818585771909 1.5843932509035477
0.030344759788578424 1.4489456540923444
-1.2316092732621169 0.33461973058980965
0.3750802434255182 1.198201067887114
-1.2615425649575447 0.7780111382622152
-1.0825700346706046 1.0843090350915008
-0.5870096644714733 1.397193808047413
0.5658178754635186 1.1236406492939617
-0.35619402496899044 1.522839141917204
0.2764918936497775 1.5880277786692525
0.02987167297544624 1.424352870212347
-0.16791778014352957 1.6102026374887721
-1.3579321580386678 0.6718532051218085
-0.5602893174248706 1.6788807560969663
-1.0481962693970175 1.262234542544117
-0.7626297002498739 1.468953678864612
0.41646469900733446 1.3141881610433745
0.5438954145744728 1.1643238727992729
-1.3548209003949585 0.26317158210343927
-1.2395862841859446 0.05311212512657382
-0.928097224693613 1.343548753886624
-1.285944913343339 0.5805934045181806
-0.2534395455940045 1.7373562493618122
0.34116909865493034 1.4058363428278233
-0.8706589679291254 1.3902282889773026
-1.0097491732504003 1.349684673674147
-1.2154007175244261 0.1931087747257586
-0.9577830420937561 1.372814859789009
0.45683803055535516 1.2998182148699176
-0.14433924888189106 1.4523202533496598
0.47608889667695004 1.1152095565552465
0.6271833684423271 1.136367900314637
0.099773134538158 1.4654844951712667
-0.8464703660283801 1.4947083646515877
0.31565814706905676 1.3925314728886136
0.12864260838321478 1.4053862267014234
-0.540912798358275 1.5540924679526986
0.6242330673266256 1.1234812027716252
-1.2195304476137636 0.8876539153376335
-1.217116032858523 0.28301576681032503
-1.1772797789087972 1.1428741739487283
-1.2262725939735397 0.7531014739497951
-0.03335105812216749 1.4825248677804292
-1.2304319282245904 0.40024037570233273
-1.1514397184602998 0.4595110261007771
-0.45030837896659104 1.6091955788105237
0.42335724716985873 1.2880964930005865
-0.8518529929075946 1.3739193198039494
-1.2303576550160698 0.4805504300796968
0.4979566091657787 1.2336294082521366
-1.2044586236672206 0.9680272039960035
-1.2759952445040386 0.8349614115010386
-1.0353353680142499 1.1991573659463806
-1.1791816792621739 0.21386308949191846
-1.1150428494757083 0.18458212595031398
0.3071916307429518 1.4076513380613085
0.3704172259253203 1.2037619606366505
-1.423268421157769 0.6345556119844558
-1.075993926692348 1.3443754729532977
-1.1328366948163737 1.0345385931517765
-0.028092708627386942 1.7160326479084964
-1.282948169329998 0.9951602279304639
0.22316819602551058 1.389356349621603
-0.7980979550875911 1.3800257149216675
-0.42413703953277593 1.6012675584983955
0.42332453417516763 1.2609059150527289
0.32058006973882 1.4825633223258987
-1.3563063189779447 0.9476052082169455
-1.2074636901583304 0.6328522433180443
-0.27961650252910203 1.7092853123341318
-1.2360558343804549 0.1586392967832455
-1.0497768218883672 1.204648409375343
0.4115085749333703 1.3939245328063739
-0.13014600392426026 1.6924017478698574
0.5398658138162358 1.1082153001326653
-0.963128689298248 1.3094739822923247
-1.1608024450389165 0.9639537025556943
-1.1859111518769467 0.1326707182075767
-1.3407768043865331 0.31502718709681965
-0.2141737869883021 1.614368225667611
-0.037512502028700156 1.6042465930634457
-1.3706574819061355 0.749247370035828
-0.8110732221536707 1.5237834008784477
0.218047906469177 1.5110569009492565
-0.5623537364821809 1.6024592427610158
-0.39309565259745416 1.5847820121897669
-0.4093074964700465 1.6170604200727916
-0.42343895761418116 1.4570534659362813
-0.7371085203401101 1.583292837340218
